iter	MAE
1500	0.06580161551
1501	0.06578995905
1502	0.06578850481
1503	0.0657863876
1504	0.06577861762
1505	0.06576949869
1506	0.06574856904
1507	0.06574659131
1508	0.06574296817
1509	0.06574227249
1510	0.06574207976
1511	0.06574159453
1512	0.06574108894
1513	0.06573993721
1514	0.06573906739
1515	0.06571790906
1516	0.06571177541
1517	0.06570904085
1518	0.06570011113
1519	0.06568337056
1520	0.06568332202
1521	0.06568137264
1522	0.06568117803
1523	0.06568065126
1524	0.06567842032
1525	0.06567745609
1526	0.06567735951
1527	0.06567726252
1528	0.06567717526
1529	0.06567659462
1530	0.06567639569
1531	0.06567597091
1532	0.06566566171
1533	0.06566403197
1534	0.06566382467
1535	0.06566374609
1536	0.06566354165
1537	0.06566326464
1538	0.06565976557
1539	0.06565916463
1540	0.06565898898
1541	0.06565505513
1542	0.06565029374
1543	0.06564537854
1544	0.06564503714
1545	0.06564324566
1546	0.06563884838
1547	0.06561704375
1548	0.06561568891
1549	0.06560504804
1550	0.06560144367
1551	0.06560025796
1552	0.06558830276
1553	0.06558741758
1554	0.06558639219
1555	0.06558578294
1556	0.06558264282
1557	0.06558258412
1558	0.06558169561
1559	0.06558119396
1560	0.06558108979
1561	0.06556640078
1562	0.06556397957
1563	0.06555470789
1564	0.06555411577
1565	0.06555407427
1566	0.06555352641
1567	0.06555314679
1568	0.06555012165
1569	0.06555000835
1570	0.06554962596
1571	0.06554777112
1572	0.06554764954
1573	0.06554749348
1574	0.06554714056
1575	0.0655456577
1576	0.06554416595
1577	0.06554413159
1578	0.06554412223
1579	0.06552972649
1580	0.065501819
1581	0.06549619161
1582	0.06549604578
1583	0.0654959318
1584	0.06549566909
1585	0.06549557702
1586	0.06549145331
1587	0.06548914458
1588	0.06548899254
1589	0.06548889924
1590	0.0654870816
1591	0.06548705897
1592	0.06548629067
1593	0.06548628004
1594	0.06548536752
1595	0.06548529437
1596	0.0654680837
1597	0.0654565653
1598	0.06545654165
1599	0.06545650292
1600	0.06545635988
1601	0.06545568273
1602	0.06545309113
1603	0.06544244279
1604	0.06544216503
1605	0.06543217386
1606	0.06543175274
1607	0.06542991194
1608	0.06542778135
1609	0.06542746619
1610	0.06542736193
1611	0.06542691922
1612	0.06541684026
1613	0.06541622842
1614	0.0654123587
1615	0.06540421033
1616	0.06540298397
1617	0.06538039547
1618	0.06537236834
1619	0.06537235664
1620	0.06536917404
1621	0.06536148347
1622	0.06535128375
1623	0.06535062607
1624	0.06534816928
1625	0.06533811194
1626	0.06533706284
1627	0.06533433906
1628	0.06533361911
1629	0.0653334404
1630	0.06533342897
1631	0.06533332692
1632	0.06533321446
1633	0.06533320157
1634	0.06533280685
1635	0.06532996949
1636	0.06532913042
1637	0.06532911692
1638	0.06532883505
1639	0.06531985362
1640	0.06531928177
1641	0.06531926805
1642	0.06531818722
1643	0.06531689109
1644	0.06530883189
1645	0.06530880965
1646	0.0652962303
1647	0.06529550001
1648	0.06529535134
1649	0.06529500843
1650	0.0652847896
1651	0.06528333496
1652	0.06528265008
1653	0.06528064327
1654	0.06528058229
1655	0.06528057222
1656	0.06527500067
1657	0.06527493306
1658	0.06527447164
1659	0.06527351311
1660	0.06526923364
1661	0.06526857474
1662	0.06526826465
1663	0.06526128761
1664	0.06526101468
1665	0.06526035668
1666	0.0652601724
1667	0.06525639497
1668	0.06525397733
1669	0.06525376082
1670	0.06524978207
1671	0.0652494437
1672	0.06524902245
1673	0.06524899212
1674	0.06524894433
1675	0.06524878874
1676	0.06524737856
1677	0.06523252386
1678	0.06522913461
1679	0.06522730399
1680	0.06522721698
1681	0.06522717264
1682	0.06522698062
1683	0.06522634845
1684	0.06522198754
1685	0.06522161333
1686	0.06521772401
1687	0.06521443072
1688	0.06520696622
1689	0.06520679015
1690	0.06520000152
1691	0.06519997273
1692	0.06519645681
1693	0.0651962348
1694	0.06519460232
1695	0.06519459326
1696	0.0651944739
1697	0.0651933663
1698	0.06518189259
1699	0.06518018969
1700	0.06518016851
1701	0.06517836172
1702	0.06517819834
1703	0.06517758065
1704	0.06517091904
1705	0.06517075395
1706	0.06517001625
1707	0.06516665675
1708	0.06516659834
1709	0.06516220468
1710	0.06516147992
1711	0.06515532635
1712	0.06515398226
1713	0.06515355755
1714	0.06513815585
1715	0.0651215627
1716	0.0651190447
1717	0.06511248912
1718	0.06511235996
1719	0.06509861224
1720	0.06509826215
1721	0.06509799473
1722	0.06508414873
1723	0.06508295444
1724	0.06508260473
1725	0.06508219835
1726	0.06508215092
1727	0.06508201066
1728	0.06507320334
1729	0.06507015276
1730	0.06506816686
1731	0.0650674283
1732	0.06506724447
1733	0.06506593564
1734	0.06506585741
1735	0.06506571427
1736	0.06506551049
1737	0.06506531501
1738	0.06506515774
1739	0.06505967816
1740	0.06505764174
1741	0.0650575792
1742	0.06504632983
1743	0.06502353258
1744	0.06502305138
1745	0.06502245439
1746	0.06502180286
1747	0.06501295805
1748	0.06501005183
1749	0.06500802144
1750	0.06500770485
1751	0.06499532203
1752	0.06499484308
1753	0.06499421086
1754	0.06499404892
1755	0.06499378621
1756	0.06499347585
1757	0.0649894101
1758	0.06498891798
1759	0.06498861606
1760	0.06498760468
1761	0.06497804547
1762	0.06497233141
1763	0.06496736008
1764	0.06496124732
1765	0.06496100917
1766	0.06495701032
1767	0.06495013908
1768	0.06494921231
1769	0.06494872591
1770	0.06493937765
1771	0.06492865798
1772	0.06492030873
1773	0.06491993168
1774	0.06491280095
1775	0.06489393304
1776	0.06489037718
1777	0.06487625448
1778	0.06486935154
1779	0.06486881165
1780	0.06486559174
1781	0.06485505337
1782	0.064854539
1783	0.06485159995
1784	0.06485158756
1785	0.06485140945
1786	0.06484135054
1787	0.06484126884
1788	0.06483976695
1789	0.06483816043
1790	0.06483766229
1791	0.06483666991
1792	0.06483661167
1793	0.0648354019
1794	0.06483429617
1795	0.06480103568
1796	0.06480096738
1797	0.0647992055
1798	0.06479485897
1799	0.06479437118
1800	0.06479397384
1801	0.06478685193
1802	0.06477378543
1803	0.06477357722
1804	0.06477160634
1805	0.06475167557
1806	0.06473985989
1807	0.06473839651
1808	0.06473684974
1809	0.06473645176
1810	0.0647354774
1811	0.06472243287
1812	0.06472174289
1813	0.06472117768
1814	0.06472106774
1815	0.06471790151
1816	0.06471449863
1817	0.06471412302
1818	0.06470574124
1819	0.06470504674
1820	0.06470500631
1821	0.06470445463
1822	0.06470339719
1823	0.0647023979
1824	0.06469662929
1825	0.06469639028
1826	0.06468841318
1827	0.06468605707
1828	0.0646847824
1829	0.06467516384
1830	0.06467425168
1831	0.06467302528
1832	0.06467179095
1833	0.06466753147
1834	0.06466202106
1835	0.06465917039
1836	0.06465867928
1837	0.06465569606
1838	0.06465212618
1839	0.06465130443
1840	0.06465070886
1841	0.06464965183
1842	0.0646390125
1843	0.0646375144
1844	0.06463749375
1845	0.06463677191
1846	0.06463074179
1847	0.06462938867
1848	0.06461944913
1849	0.06461937018
1850	0.06460830199
1851	0.06460821898
1852	0.06460696946
1853	0.06460575397
1854	0.06460322922
1855	0.064602536
1856	0.06459517959
1857	0.0645935663
1858	0.06459254419
1859	0.06459219859
1860	0.0645898839
1861	0.06458852495
1862	0.06458663649
1863	0.06458522402
1864	0.06458508791
1865	0.06458485403
1866	0.06457396906
1867	0.06457392682
1868	0.06457378119
1869	0.06457367637
1870	0.06457262796
1871	0.06457159502
1872	0.0645645945
1873	0.06455420143
1874	0.06455350935
1875	0.06455123208
1876	0.06455118236
1877	0.06455014165
1878	0.06454624792
1879	0.06454614058
1880	0.0645411426
1881	0.06454041676
1882	0.06453872525
1883	0.06453577136
1884	0.06453572227
1885	0.0645356282
1886	0.06453540924
1887	0.06453501164
1888	0.06453499585
1889	0.06453060793
1890	0.06452919199
1891	0.06452761783
1892	0.06452587906
1893	0.06452587242
1894	0.06452288526
1895	0.06452257009
1896	0.06452253048
1897	0.06452222334
1898	0.06452212672
1899	0.06452167018
1900	0.06452120161
1901	0.06452115225
1902	0.06452054222
1903	0.06452039125
1904	0.06451269506
1905	0.06450437623
1906	0.06450290641
1907	0.06450142493
1908	0.06450138062
1909	0.06449479334
1910	0.06448763569
1911	0.06448603079
1912	0.0644845832
1913	0.06447837152
1914	0.06447833811
1915	0.06446393281
1916	0.06446372864
1917	0.06446284783
1918	0.06446217565
1919	0.06446170364
1920	0.06446108973
1921	0.06446097772
1922	0.06445818006
1923	0.06445576712
1924	0.06445551636
1925	0.06445510858
1926	0.06445477363
1927	0.06444744889
1928	0.06444418293
1929	0.06444302475
1930	0.06444119712
1931	0.06443785752
1932	0.06443695962
1933	0.06443280064
1934	0.06441239334
1935	0.06440788712
1936	0.06439341056
1937	0.06438905714
1938	0.06438750768
1939	0.06438694896
1940	0.06438478018
1941	0.06438354906
1942	0.06438238212
1943	0.06438187909
1944	0.06438021499
1945	0.06437998992
1946	0.06437996974
1947	0.06436925735
1948	0.06436913965
1949	0.06436904462
1950	0.06436880118
1951	0.06436745372
1952	0.06434906165
1953	0.06432161079
1954	0.06431666043
1955	0.06430814699
1956	0.06430690883
1957	0.06430458885
1958	0.06429856939
1959	0.06429817156
1960	0.064290517
1961	0.06429003289
1962	0.06428779313
1963	0.06428170996
1964	0.06426933352
1965	0.06426925836
1966	0.06426813462
1967	0.0642477058
1968	0.06423524736
1969	0.06422899373
1970	0.0642161157
1971	0.06421141485
1972	0.06418657894
1973	0.0641756574
1974	0.0641751498
1975	0.06417367351
1976	0.06417335404
1977	0.06417307621
1978	0.06417173456
1979	0.06416938797
1980	0.06416574048
1981	0.064165381
1982	0.06414160511
1983	0.06414092188
1984	0.06413058691
1985	0.06412945693
1986	0.06412675144
1987	0.06412648098
1988	0.06412466357
1989	0.06412335353
1990	0.06412324937
1991	0.06412323565
1992	0.0641229604
1993	0.06412193547
1994	0.06412173198
1995	0.06411305293
1996	0.06411187774
1997	0.06411074455
1998	0.06410942483
1999	0.06410537135
